0.9989480888968927,0.0002176082259637773,[ 0.44854253  0.95041705  1.          1.          0.          1.          0.          0.          0.          0.          1.          0.          0.          0.          0.          0.          1.          0.          0.          0.        ],754,b'Jumanji (1995)'
0.999027630957667,2.1132532761289226e-08,[ 0.21237359  0.9840308   1.          1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          1.          0.          0.        ],357,b'Spawn (1997)'
0.9993371469174561,1.0172003273985867e-08,[ 0.49375372  0.97130534  1.          1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          1.          0.          0.        ],830,b'Escape from L.A. (1996)'
0.9995523163005587,6.787466706311128e-09,[ 0.14931588  0.98153561  1.          1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          1.          0.          0.        ],251,"b'Lost World: Jurassic Park, The (1997)'"
0.9993163457583941,1.1033967903779434e-08,[ 0.37775134  0.7681614   1.          1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          1.          0.          0.        ],635,b'Escape from New York (1981)'
0.9995257594345411,1.1660812696264462e-06,[ 0.0594884   0.77051401  1.          1.          1.          0.          0.          0.          0.          0.          0.          0.          1.          0.          0.          0.          1.          0.          0.          0.        ],100,b'Heavy Metal (1981)'
0.9988201277964579,1.2094907628039e-07,[ 0.45687091  0.95041705  1.          1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          0.          1.          0.          0.          0.        ],768,b'Congo (1995)'
0.9995779485826933,9.072347869702838e-09,[ 0.13444378  0.89833892  1.          1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          0.          0.          0.        ],226,b'Star Trek VI: The Undiscovered Country (1991)'
0.9995731437372765,4.4943567120159395e-07,[ 0.39500297  0.91134954  1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          0.          0.          0.          1.          1.          0.          0.        ],664,b'Alien 3 (1992)'
0.9985280528734765,4.9180849497228e-08,[ 0.02260559  0.95041705  1.          0.          0.          0.          0.          1.          0.          0.          0.          0.          0.          0.          0.          0.          1.          0.          0.          0.        ],38,b'Strange Days (1995)'
