0.9992996927205603,1.1429709273185931e-05,[ 0.02260559  0.95041705  1.          0.          0.          0.          0.          1.          0.          0.          0.          0.          0.          0.          0.          0.          1.          0.          0.          0.        ],38,b'Strange Days (1995)'
0.9997751295823265,3.5814128029043043e-09,[ 0.09696609  0.87231767  1.          1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          1.          0.          0.        ],163,"b'Abyss, The (1989)'"
0.999382856385758,4.825926829650327e-08,[ 0.17668055  0.9827832   1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          1.          0.          0.        ],297,b'Face/Off (1997)'
0.999323943200841,6.734195042201345e-08,[ 0.1154075   0.80719327  1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          1.          0.          0.        ],194,"b'Terminator, The (1984)'"
0.9997464180278718,9.369907367112872e-07,[ 0.0594884   0.77051401  1.          1.          1.          0.          0.          0.          0.          0.          0.          0.          1.          0.          0.          0.          1.          0.          0.          0.        ],100,b'Heavy Metal (1981)'
0.9995849669429748,4.6500625003881836e-08,[ 0.94883998  0.95041705  1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          1.          0.          0.        ],1595,b'Nemesis 2: Nebula (1995)'
0.9995600204579965,1.6310074653939722e-08,[ 0.14931588  0.98153561  1.          1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          1.          0.          0.        ],251,"b'Lost World: Jurassic Park, The (1997)'"
0.9996967779565227,9.277827970010369e-09,[ 0.21237359  0.9840308   1.          1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          1.          0.          0.        ],357,b'Spawn (1997)'
0.9980932764099985,1.607713490499682e-07,[ 0.53301606  0.95041705  1.          1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          0.          0.          0.        ],896,b'Time Tracers (1995)'
0.9985945181427237,3.489609235233216e-08,[ 0.13622844  0.83325016  1.          1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          0.          0.          0.        ],229,b'Star Trek IV: The Voyage Home (1986)'
