1.004870825368927,0.001113759811596663,[ 0.00951814  0.96467527  1.          0.          0.          0.          1.          1.          0.          0.          0.          0.          1.          0.          0.          0.          0.          1.          0.          0.        ],16,b'From Dusk Till Dawn (1996)'
0.9988812572748144,4.5368976189523383e-08,[ 0.45806068  0.95041705  1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          1.          0.          0.        ],770,b'Johnny Mnemonic (1995)'
0.9993812401951769,5.561723506994414e-09,[ 0.09696609  0.87231767  1.          1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          1.          0.          0.        ],163,"b'Abyss, The (1989)'"
0.9986221493986017,3.069808758008509e-07,[ 0.14931588  0.98153561  1.          1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          1.          0.          0.        ],251,"b'Lost World: Jurassic Park, The (1997)'"
0.9984819681426642,4.3303748724659523e-07,[ 0.20345033  0.97647394  1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          0.          0.          0.          1.          0.          0.          0.        ],342,b'Alien: Resurrection (1997)'
1.0000588721675918,4.293746395156448e-05,[ 0.35038667  0.96581593  1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          0.          0.          0.          1.          0.          0.          0.        ],589,b'Hellraiser: Bloodline (1996)'
0.9996916667332711,3.041397577733077e-07,[ 0.0594884   0.77051401  1.          1.          1.          0.          0.          0.          0.          0.          0.          0.          1.          0.          0.          0.          1.          0.          0.          0.        ],100,b'Heavy Metal (1981)'
0.9986088482210767,6.762812268269799e-08,[ 0.13444378  0.89833892  1.          1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          0.          0.          0.        ],226,b'Star Trek VI: The Undiscovered Country (1991)'
0.999792328745942,2.5543280647871784e-07,[ 0.2528257   0.83325016  1.          0.          1.          1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.          1.          1.          0.        ],425,"b'Transformers: The Movie, The (1986)'"
0.9996357333867278,2.802384106841967e-05,[ 0.44854253  0.95041705  1.          1.          0.          1.          0.          0.          0.          0.          1.          0.          0.          0.          0.          0.          1.          0.          0.          0.        ],754,b'Jumanji (1995)'
