2.6809909186360894,0.005002055226087105,[ 0.6395003   0.93740643  1.          1.          1.          1.          0.          0.          0.          0.          1.          0.          0.          0.          0.          0.          0.          0.          0.          0.        ],1075,"b'Pagemaster, The (1994)'"
2.6552778682990583,0.003571910779055697,[ 0.1820345   0.97647394  0.          0.          0.          0.          0.          1.          0.          0.          0.          0.          1.          0.          1.          0.          0.          1.          0.          0.        ],306,"b""Devil's Advocate, The (1997)"""
2.9777293450217703,0.004482882548686119,[ 0.33254015  0.95041705  0.          1.          0.          1.          1.          0.          0.          0.          1.          0.          0.          0.          0.          1.          1.          0.          0.          0.        ],559,"b""Kid in King Arthur's Court, A (1995)"""
3.1451820319898784,0.004498419798614157,[ 0.64842356  0.71608327  0.          1.          1.          1.          0.          0.          0.          0.          0.          0.          0.          1.          0.          0.          0.          0.          0.          0.        ],1090,"b""Pete's Dragon (1977)"""
2.8960104955928925,0.0041516948488746885,[ 0.70612731  0.8853283   1.          0.          0.          0.          1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.        ],1187,b'Young Guns II (1990)'
2.7889455227944104,0.003697914653796523,[ 0.59012493  0.9827832   0.          1.          1.          1.          1.          0.          0.          0.          0.          0.          0.          1.          0.          0.          0.          0.          0.          0.        ],992,b'Hercules (1997)'
2.270084484670241,0.0028469708845092444,[ 0.92861392  0.92439581  0.          0.          0.          0.          0.          0.          1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.        ],1561,"b""Eye of Vichy, The (Oeil de Vichy, L') (1993)"""
2.3362081694312327,0.0028905111646070937,[ 0.0779298   0.22132316  0.          1.          0.          1.          0.          0.          0.          1.          0.          0.          0.          1.          0.          0.          0.          0.          0.          0.        ],131,"b'Wizard of Oz, The (1939)'"
2.5762085597078945,0.003412704642685442,[ 0.91969066  0.95041705  0.          0.          0.          0.          0.          0.          1.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.        ],1546,"b'Show, The (1995)'"
2.0243668518528084,0.002325823418709584,[ 0.54788816  0.9680616   0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          1.        ],921,b'Dead Man (1995)'
